service_id,status,name,monday_open_hours,tuesday_open_hours,wednesday_open_hours,thursday_open_hours,friday_open_hours,address,city,state,postcode,latitude,longitude,saturday_open_hours,parent_org,sunday_open_hours
14e3a4dc-3b2d-e1de-dffc-b7ddc968783d,CLOSED,Baker Heart & Diabetes Institute,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Baker Specialist Clinics,Level 4,99 Commercial Road",Melbourne,VIC,3004,-37.84625244,144.98457336,,BAKER HEART AND DIABETES INSTITUTE,
b894a0f8-0f88-5a0a-ec06-b7bd77449512,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
8f46efa8-26c7-4006-8488-29492aca1c17,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
0c04d2cb-4d3e-7fd9-c982-3b83cf34c2e4,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
26f8b7ca-fa18-2f1f-e488-11a934d6c578,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
f22c24e8-276a-c27f-f484-91ca7efc561f,CLOSED,The Royal Women's Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,,THE ROYAL WOMENS HOSPITAL,
c91e859b-8ae1-6379-89de-a2b241209f73,CLOSED,Neurology Network,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Level 1 Suite 3,517 St Kilda Road",Melbourne,VIC,3004,-37.84457779,144.9793396,,,
1e7dcf9b-2e7a-f272-8d1e-1c8eeafc817a,CLOSED,ONTrac at Peter Mac,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Peter MacCallum Cancer Centre,Level 1,305 Grattan Street",Melbourne,VIC,3000,-37.7998848,144.95654297,,PETER MACCALLUM CANCER INSTITUTE,
e4415d53-8aa3-0b51-db49-f6eae0a7a011,CLOSED,Specialist Orthopaedic Surgery Clinic,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"St Francis Building,Ground Floor ,166 172 Gipps Street",East Melbourne,VIC,3002,-37.81264877,144.98403931,,,
68c6244d-fbd0-f6f5-ade6-2c26e943102f,CLOSED,The Children's Private Medical Group,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 3-3,48 Flemington Road",Parkville,VIC,3052,-37.79499817,144.9499054,,"ANDERSON, STUART",
1ec5468d-d097-e7e3-e743-193448494d10,CLOSED,Parkside Plastic Surgery,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 1,1 Verona Lane",East Melbourne,VIC,3002,-37.8126297,144.98368835,,THE TRUSTEE FOR VICTORIAN PLASTIC SURGERY ASSOCIATES TRUST,
b06f5950-f434-96d2-91d2-8df5c21aea73,CLOSED,The Royal Children's Hospital,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,50 Flemington Road,Parkville,VIC,3052,-37.79475021,144.95059204,,The Royal Children's Hospital,
5cf86c3d-abe1-5d2b-d1d4-e92a7fdfa797,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
ec030dbb-b6bc-e210-2015-8f6ec513c7fb,CLOSED,Sinclair Dermatology,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Floor 2,2 Wellington Parade",East Melbourne,VIC,3002,-37.81665421,144.98980713,,,
ef0b865c-89aa-9a7c-1f0e-7ac4d4521d22,CLOSED,Psylegal Psychology - Melbourne,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 17:00:00,"Level 2,488 Bourke Street",Melbourne,VIC,3000,-37.81501007,144.95921326,,,
70249c6e-27e2-5976-4fc9-6f1eeab9ece3,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
823668b9-0f1d-92fc-3ff6-823fa13f91b0,CLOSED,The Royal Women's Hospital,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,,THE ROYAL WOMENS HOSPITAL,
e12c8f69-51f7-c1bf-17f8-a04e81b44230,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
7fb60fca-7fdd-24e8-5196-a8cc63bb8174,OPEN,Alfred Health - The Alfred Hospital,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,00:00:00 - 23:59:00,Alfred Health,00:00:00 - 23:59:00
bdf55fd8-2d12-5cf5-02c0-344b87772f31,CLOSED,Dr Sze Lee,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Level 1 Suite 108,320 Victoria Parade",East Melbourne,VIC,3002,-37.80957031,144.98188782,,,
1c2063b0-0c3c-e0db-7e57-c8bc6eec012b,CLOSED,Alfred Health - The Alfred Hospital,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
1f2153ec-387d-e255-6d98-9d08fea82262,CLOSED,Epworth Freemasons,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,109 Albert Street,East Melbourne,VIC,3002,-37.810646,144.98409,,EPWORTH FOUNDATION,
b093354f-1c91-bc93-a2d7-d7f3564da201,CLOSED,Carlton Family Medical,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,88 Rathdowne Street,Carlton,VIC,3053,-37.79790115,144.97071838,09:00:00 - 13:00:00,,
112d5306-45a3-097e-5c8b-42c55b14cfdc,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
ad11ed40-a6dc-712a-cebe-289c718f137e,CLOSED,Melbourne Urology Group,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 2,141 Grey Street",East Melbourne,VIC,3002,-37.81272125,144.98431396,,,
55dbfd16-92d3-e222-717c-1c3ba3bdf851,CLOSED,Vita Medical Centre,10:00:00 - 17:30:00,10:00:00 - 17:30:00,10:00:00 - 17:30:00,10:00:00 - 17:30:00,10:00:00 - 17:30:00,375 King Street,West Melbourne,VIC,3003,-37.81162262,144.95324707,,,10:00:00 - 15:30:00
87dec522-c613-b4a6-87b9-6918b07288c3,CLOSED,St Kilda Road Medical Centre,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Level 1,391 St Kilda Road",Melbourne,VIC,3004,-37.83549118,144.97572327,09:00:00 - 13:00:00,PUBLIC HEALTH MANAGEMENT PTY LTD,
9ee231d7-d25e-ef24-7a6c-4739b553ecbe,CLOSED,Alfred Health - The Alfred Hospital,08:00:00 - 16:30:00,08:00:00 - 16:30:00,08:00:00 - 16:30:00,08:00:00 - 16:30:00,08:00:00 - 16:30:00,55 Commercial Road,Melbourne,VIC,3004,-37.84615326,144.98274231,,Alfred Health,
7822cb33-933a-29b7-3b46-0cfce29509ce,CLOSED,Dr Navin Shiranth Rudolph,09:30:00 - 17:30:00,09:30:00 - 17:30:00,09:30:00 - 17:30:00,09:30:00 - 17:30:00,09:30:00 - 17:30:00,"Grey Street Building Epworth Freemasons,Suite 7.1 Level 7,124 Grey Street",East Melbourne,VIC,3002,-37.811576,144.984296,,,
5c58497d-066e-c46f-96fb-ca915d36d5f5,CLOSED,Melbourne Physicians Group,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 205,55 Flemington Road",North Melbourne,VIC,3051,-37.79975128,144.954422,,,
b4546280-76bf-d951-02ec-7b73abd2113c,CLOSED,Heart Solutions,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,141 Grey Street,East Melbourne,VIC,3002,-37.8119278,144.98446655,,,
03a695d3-1d69-87ca-3ef7-cb10a6121fb4,CLOSED,Adroit Neurosurgery,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,654 Queensberry Street,North Melbourne,VIC,3051,-37.80244827,144.94584656,,,
a4fb674b-6701-2222-f5aa-274643c5eab5,CLOSED,Baker Heart & Diabetes Institute,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Baker Specialist Clinics,Level 4,99 Commercial Road",Melbourne,VIC,3004,-37.84625244,144.98457336,,BAKER HEART AND DIABETES INSTITUTE,
f4408912-b2fb-c602-f52d-25a3f8e2faf3,CLOSED,Melbourne Heart Clinic For Kids,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Level 3 Suite 8,48 Flemington Road",Parkville,VIC,3052,-37.7950325,144.95080566,,,
c0618229-d02d-437a-3074-125b15061072,CLOSED,Monash Brain Pty Ltd - Melbourne,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,08:00:00 - 17:00:00,"Level 4,250 Collins Street",Melbourne,VIC,3000,-37.81545258,144.96546936,,The Trustee for The Lai Family Trust,
e3551108-b04d-df8d-4088-d26539af53f7,CLOSED,Baker Heart & Diabetes Institute,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,08:30:00 - 17:00:00,"Baker Specialist Clinics,Level 4,99 Commercial Road",Melbourne,VIC,3004,-37.84625244,144.98457336,,BAKER HEART AND DIABETES INSTITUTE,
07069011-a1ce-badf-40af-668409b22786,CLOSED,Neurology Network,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Level 1 Suite 3,517 St Kilda Road",Melbourne,VIC,3004,-37.84457779,144.9793396,,,
46863a7b-1054-b913-9dc9-904e1326240b,CLOSED,Errol Street Medical Centre,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,"Level 1,65 Errol Street",North Melbourne,VIC,3051,-37.80355835,144.94926453,09:00:00 - 13:00:00,,
b3e8bc4b-7191-4faa-89e5-ecccce9ae365,CLOSED,The University of Melbourne - Health Service,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,08:45:00 - 17:00:00,138-146 Cardigan Street,Carlton,VIC,3053,-37.80169678,144.96551514,,UNIVERSITY OF MELBOURNE,
a2a8c618-ccbe-2d2f-ba3b-3312816b3c77,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
e43baec9-4cd5-6e2a-3c91-c460ed998410,CLOSED,Dr Desiree Yap - Empower Women's Health,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,09:00:00 - 16:00:00,,"Suite 4.1, Epworth Freemasons Consulting Suites,Level 4,124 Grey Street",East Melbourne,VIC,3002,-37.81069565,144.98410034,,,
97909b1a-c5b9-e9af-1759-d41c2f84aeeb,CLOSED,Melbourne City Dermatology,07:45:00 - 17:30:00,07:45:00 - 17:30:00,07:45:00 - 17:30:00,07:45:00 - 17:30:00,07:45:00 - 17:30:00,"Level 6,24 Collins Street",Melbourne,VIC,3000,-37.81342316,144.97267151,09:00:00 - 12:00:00,,
451fe100-ad6f-c8f8-44fb-8385043220a2,CLOSED,Melbourne Physicians Group,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 205,55 Flemington Road",North Melbourne,VIC,3051,-37.79975128,144.954422,,,
1253cdbd-eb1e-05ab-147f-12f97248d5a7,CLOSED,The Royal Melbourne Hospital,08:00:00 - 17:00:00,,,,,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,,MELBOURNE HEALTH,
8fbaa568-8e3e-dc66-ff1f-29f2807930b0,CLOSED,Victoria Parade Neurosurgery,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"Suite 2,100 Victoria Parade",East Melbourne,VIC,3002,-37.8086319,144.97489929,,,
904f3f82-f7cc-7d86-ca1e-bea09d1a21a6,CLOSED,The Royal Children's Hospital,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,50 Flemington Road,Parkville,VIC,3052,-37.79475021,144.95059204,,The Royal Children's Hospital,
de032ef9-ffd7-e98f-2717-3b39190e16be,CLOSED,The Royal Women's Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,20 Flemington Road,Parkville,VIC,3052,-37.79898453,144.95507812,,THE ROYAL WOMENS HOSPITAL,
91b5b7f4-007f-bfb2-2b70-f814a11fdda4,CLOSED,Olympic Park Sports Medicine Centre,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 18:00:00,"Aami Park,60 Olympic Boulevard",Melbourne,VIC,3004,-37.82520676,144.98373413,09:00:00 - 13:00:00,Olympic Park Sports Medicine Centre,
55cdf665-fa68-b02a-3505-c4af1a2df8b3,OPEN,The Royal Melbourne Hospital,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,00:00:00 - 23:59:00,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,00:00:00 - 23:59:00,MELBOURNE HEALTH,00:00:00 - 23:59:00
81914c4e-8412-7f4b-9fe8-6267d678462c,CLOSED,The Royal Melbourne Hospital,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,300 GRATTAN STREET,Parkville,VIC,3052,-37.79863148,144.95634016,,MELBOURNE HEALTH,
4b791067-3352-a7be-6075-96b47517d13e,CLOSED,Dr Vanessa Morgan - Dermatologist,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 14:00:00,,,"Level 7,766 Elizabeth Street",Melbourne,VIC,3000,-37.80056,144.95817566,,,
1e9c24aa-f698-5b3b-a294-fdc50bf8eb7e,CLOSED,Alfred Health - The Alfred Hospital,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,08:30:00 - 16:30:00,"South Block,Level 1,55 Commercial Road",Melbourne,VIC,3004,-37.84598541,144.98446655,,Alfred Health,
1870fd2b-a720-eb6e-f2a0-38f386112431,CLOSED,The Royal Children's Hospital,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,08:00:00 - 20:00:00,50 Flemington Road,Parkville,VIC,3052,-37.79475021,144.95059204,,The Royal Children's Hospital,
a368aa59-0824-4e4d-b45f-37be212ec208,CLOSED,HealthSmart Pharmacy University,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"University of Melbourne,DM-1 Building 168,GRATTAN STREET",Parkville,VIC,3052,-37.79892782,144.96295492,,,
3b233deb-23f2-48d5-1874-36638afa306a,CLOSED,C-Pharmacy,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,490 Victoria Street,North Melbourne,VIC,3051,-37.8049538,144.94994072,,,
9340787e-7b10-40f2-7091-8d81c58cad56,CLOSED,Ramsay Pharmacy Melbourne CBD,08:00:00 - 17:30:00,08:00:00 - 17:30:00,08:00:00 - 17:30:00,08:00:00 - 17:30:00,08:00:00 - 17:30:00,"Southern Cross East,SHOP G07,121 Exhibition Street",Melbourne,VIC,3000,-37.81283771,144.97044166,,,
64d1d566-cec7-4e7d-9d67-06da832f7e51,CLOSED,Chemist Warehouse Melbourne - William Street,07:30:00 - 21:00:00,07:30:00 - 21:00:00,07:30:00 - 21:00:00,07:30:00 - 21:00:00,07:30:00 - 21:00:00,"Ground Floor,326 William Street",Melbourne,VIC,3000,-37.81149475,144.95659164,09:00:00 - 18:00:00,,09:00:00 - 18:00:00
d4dc6a23-3992-9f8c-916b-6d6bd2f79ee8,CLOSED,HealthSmart Pharmacy Melbourne,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,"Royal Melbourne Hospital,Shop 5,300 Grattan Street",Parkville,VIC,3052,-37.79956055,144.95610046,09:00:00 - 17:00:00,A HRYSOUDIS & J.A TESORIERO,10:00:00 - 16:00:00
fff65015-f46e-4e21-0f77-c96c7301ae84,CLOSED,Amcal North Melbourne Pharmacy,08:30:00 - 18:30:00,08:30:00 - 18:30:00,08:30:00 - 18:30:00,08:30:00 - 18:30:00,08:30:00 - 18:30:00,65 Errol Street,North Melbourne,VIC,3051,-37.80353546,144.94921875,09:00:00 - 14:00:00,,11:00:00 - 15:00:00
f2f072a2-00a0-11c1-f299-c72cc93d9a81,CLOSED,Priceline Pharmacy Bourke Street Mall,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:00:00,10:00:00 - 18:30:00,"Centrepoint Building,Shop 108-125,283 Bourke Street",Melbourne,VIC,3000,-37.81423569,144.96524048,10:00:00 - 18:30:00,,10:00:00 - 18:00:00
7c882f48-2621-6e8e-4187-480e9407eef5,CLOSED,Exhibition Pharmacy,07:45:00 - 17:45:00,07:45:00 - 17:45:00,07:45:00 - 17:45:00,07:45:00 - 17:45:00,07:45:00 - 17:45:00,"Shop 7,242 Exhibition Street",Melbourne,VIC,3000,-37.80966568,144.96984863,,,
9880504f-7c0c-1b99-2f6a-6422f7897c7d,CLOSED,Health Hub Pharmacies Carlton,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,09:00:00 - 19:00:00,"Lygon Court,Shop 5,380 Lygon Street",Carlton,VIC,3053,-37.79806137,144.96818542,09:30:00 - 17:30:00,,
8dc91cf5-16c8-9a38-9d17-69c5e2fae30e,CLOSED,Melbourne Boulevard Pharmacy & Health Foods,09:30:00 - 18:00:00,09:30:00 - 18:00:00,09:30:00 - 18:00:00,09:30:00 - 18:00:00,09:30:00 - 18:00:00,"Shop 5,401 St Kilda Road",Melbourne,VIC,3000,-37.83589222,144.97591235,10:00:00 - 14:00:00,,
6b7768c2-02f8-7ffa-09c8-c564eeab9b05,CLOSED,North Melbourne Pharmacy,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,344 Abbotsford Street,North Melbourne,VIC,3051,-37.79866409,144.94642639,09:00:00 - 13:00:00,"KOAY, HAN NEE",
69add084-ff4f-7bed-43a4-5c98bc0a9c20,CLOSED,Southgate Pharmacy - VIC,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Southgate Shopping Centre,Shop P14,3 Southgate Avenue",Southbank,VIC,3006,-37.82021332,144.96607971,09:00:00 - 17:00:00,,
cf676f56-b737-4c19-acb9-c9a8bb65ef2b,CLOSED,Chemist Warehouse Melbourne,07:30:00 - 21:00:00,07:30:00 - 21:00:00,07:30:00 - 21:00:00,07:30:00 - 21:00:00,07:30:00 - 21:00:00,"London Stores,SHOP L2,345 Bourke Street",Melbourne,VIC,3000,-37.81443332,144.96366206,09:00:00 - 21:00:00,,09:00:00 - 21:00:00
1d1abe78-d3e5-0cfc-16b0-1bcefcc13800,CLOSED,Wood Pharmacy,08:30:00 - 18:00:00,08:30:00 - 18:00:00,08:30:00 - 18:00:00,08:30:00 - 18:00:00,08:30:00 - 18:00:00,"Royal Children's Hospital,50 Flemington Road",Parkville,VIC,3052,-37.79475021,144.95059204,09:00:00 - 14:00:00,,
7c78e995-04be-cc0b-82f7-71630cff20cb,CLOSED,Victoria Harbour Pharmacy,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,66 Merchant St,Docklands,VIC,3008,-37.820265,144.944152,09:00:00 - 13:00:00,,
d1396dfc-75a1-4eec-6a23-cc7aba0b1a53,CLOSED,Chemist Warehouse Melbourne Midtown Plaza,08:00:00 - 19:00:00,08:00:00 - 18:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,08:00:00 - 19:00:00,"Midtown Plaza,Shop 206,246 Bourke Street",Melbourne,VIC,3000,-37.8128867,144.96581235,09:00:00 - 14:30:00,,
5d78740b-f15d-d845-8b7a-325d8c1bc052,CLOSED,Priceline Pharmacy William Street,07:00:00 - 19:00:00,07:00:00 - 19:00:00,07:00:00 - 19:00:00,07:00:00 - 19:00:00,07:00:00 - 19:00:00,"Shop 19,111 William Street",Melbourne,VIC,3000,-37.81604767,144.95806885,,,
e55bc9c4-b715-2aca-d3e6-7b941f465516,CLOSED,Priceline Pharmacy Collins Place,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,"Collins Place,Shop 48,45 Collins Street",Melbourne,VIC,3000,-37.81406021,144.97232056,10:00:00 - 14:00:00,,
fa1ec8d1-7cab-e103-d886-1daf3677f094,CLOSED,QV Terrace Pharmacy,10:00:00 - 17:00:00,10:00:00 - 17:00:00,10:00:00 - 17:00:00,10:00:00 - 17:00:00,10:00:00 - 17:00:00,"QV Building,Shop 19-21,210 Lonsdale Street",Melbourne,VIC,3000,-37.81090164,144.96583557,,,
8d23c6a4-8020-3ba4-06ee-c43680520d98,UNKNOWN,Melbourne City Council,,,,,,130 Swanston Street,Melbourne,VIC,3000,-37.81480789,144.96627808,,MELBOURNE CITY COUNCIL ( CITY OF MELBOURNE ),
40a8b832-4c5c-1da0-d880-b58966aaa620,CLOSED,Botanical Pharmacy South Yarra,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,09:00:00 - 17:30:00,185 Domain Road,South Yarra,VIC,3141,-37.8343277,144.98214722,,,
f39af75f-db6a-404c-d0eb-eedb436ef4bc,CLOSED,PharmacySmart Compounding East Melbourne,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,09:00:00 - 17:00:00,"LEVEL 2,2 WELLINGTON PARADE",East Melbourne,VIC,3002,-37.81668905,144.98980166,,,
65ce50e3-e3bd-fa0c-53d3-ae8805e29dd8,CLOSED,Nearby Discount Pharmacy,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,477 MacAulay Road,Kensington,VIC,3031,-37.79469299,144.93028259,09:00:00 - 13:00:00,,10:00:00 - 13:00:00
15f50298-ba44-4b3f-57e1-05c93cc6de9e,CLOSED,Slade Pharmacy Grey Street,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,09:00:00 - 18:00:00,"St Vincent’s Private hospital,159 Grey Street",East Melbourne,VIC,3002,-37.81173325,144.98419189,09:30:00 - 14:00:00,St Vincent's Private Hospital Melbourne Ltd,09:00:00 - 12:00:00
066eb2fb-0482-a43d-3d46-2b6157fd8878,CLOSED,Chemist Warehouse Melbourne - Bourke & King Street,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,08:00:00 - 18:00:00,473 Bourke Street,Melbourne,VIC,3000,-37.8155632,144.95991516,,,
5c5eb9d5-fbcd-e870-9919-a73720f83297,CLOSED,Schneier Pharmacy,09:45:00 - 17:30:00,09:45:00 - 17:30:00,09:45:00 - 17:30:00,09:45:00 - 17:30:00,09:45:00 - 17:30:00,113 Elgin Street,Carlton,VIC,3053,-37.79775238,144.97091675,10:00:00 - 12:30:00,,11:00:00 - 12:00:00
